title	content	label	url
"피살공무원 친형 “文, 라면이 목구멍으로 넘어가나…유족 조롱”"	서해 공무원 피살사건 피해자 이대준씨의 친형인 이래진씨는 1일 성명문을 통해 문재인 전 대통령이 대통령기록물로 지정한 당시 자료 …	0	https://n.news.naver.com/mnews/article/023/0003701157
"이탈리아 패션 기업 ‘제냐’ 회장, 서울 길거리 패션 보고 놀란 이유"	"“한국이 글로벌 문화 이끄는 힘, 길거리 패션서 찾았죠” 112년 전통 伊 패션기업 ‘제냐’ 질도 제냐 회장 방한 인터뷰 “韓  …"	0	https://n.news.naver.com/mnews/article/023/0003701156
인사 논란·당내 갈등... 尹대통령·국힘 지지율 3주째 함께 하락	대통령 긍정평가 43%… 한달새 10%p 떨어져 국정운영 부정평가한 이유 묻자 18% “인사문제” 10% “민생외면” 최재형 “ …	0	https://n.news.naver.com/mnews/article/023/0003701155
"이준석, ‘전장연 시위’에 “휠체어 체험하던 민주당이 해결하라”"	이준석 국민의힘 대표는 1일 전국장애인차별철폐연대(전장연)가 출근길 지하철 승하차 시위를 벌여 서울 지하철 4호선 운행이 지연된 …	0	https://n.news.naver.com/mnews/article/023/0003701154
이재명이 영입한 박지현 “李 전대 불출마해야…저는 출마 고민 중”	박지현 전 더불어민주당 공동비상대책위원장이 1일 이재명 민주당 의원의 향후 행보와 관련 “전당대회에 불출마해야 한다”고 말했다. …	0	https://n.news.naver.com/mnews/article/023/0003701153
	이효송이 1일 열린 강민구배 제46회 한국여자아마추어 골프선수권 대회에서 우승한 뒤 트로피에 입을 맞추고 있다. /대한골프협회  …	1	https://n.news.naver.com/mnews/article/023/0003701152
“내 딸이 포르노 영상에 왜?”…친구 얼굴 합성해 유포한 고교생들	영화의 한 장면이나 포르노 나체 영상에 학교 친구의 얼굴을 동의 없이 합성해 제작·유포한 고교생 3명이 경찰에 입건됐다. 경북경 …	0	https://n.news.naver.com/mnews/article/023/0003701151
"‘빈센트’ 부른 돈 매클린, 동화작가 됐다"	대표곡 ‘아메리칸 파이’ 50주년 맞아 그의 음악인생 다큐도 곧 공개 한국인의 대표적 애창 팝송 ‘빈센트’를 부른 미국의 포크  …	0	https://n.news.naver.com/mnews/article/023/0003701150
"메르켈, 퇴임 후 첫 직책은 인권상 심사위원장"	포르투갈 ‘굴벤키안 인권상’ 심사 앙겔라 메르켈 전 독일 총리가 퇴임 후 첫 공식 직책으로 포르투갈의 ‘굴벤키안 인권상’ 심사위 …	0	https://n.news.naver.com/mnews/article/023/0003701149
"[단독] 고용부, KBS 드라마 ‘미남당’ 제작사 근로감독 착수, 이유는?"	근로기준법을 지키는 문제를 놓고 촬영 스태프들과 갈등을 빚어온 KBS 드라마 ‘미남당’의 제작사에 대해 고용노동부가 근로감독에  …	0	https://n.news.naver.com/mnews/article/023/0003701147
"민주, 첫 해외순방 마친 尹부부에 악평 “옷만 화려” “성적표 초라”"	더불어민주당은 윤석열 대통령과 아내 김건희 여사가 3박 5일 간의 첫 해외순방을 마치고 1일 성남공항을 통해 귀국한 것과 관련  …	0	https://n.news.naver.com/mnews/article/023/0003701146
"검찰, 작년 전국서 불법 시위한 민노총 30여명 기소"	검찰이 지난해 대규모 불법 시위를 벌인 혐의로 민노총 구성원 30여명을 기소해 법원으로 넘겼다. 서울중앙지검은 지난해 10월20 …	0	https://n.news.naver.com/mnews/article/023/0003701145
“논물 속 가재도 빨갛게 익었다” 日 40도 폭염 인증 사진 한 장	일본에 기록적인 폭염이 이어지는 가운데 한 네티즌이 무더운 날씨를 인증하듯 공개한 사진 한 장이 눈길을 끌고 있다. 내리쬐는 햇 …	0	https://n.news.naver.com/mnews/article/023/0003701144
"이준석 “성상납도, 증거인멸도 안 했다… 녹취록은 편집된 조각들”"	"“박성민, 신뢰하는 분… 고민 많았을 것” 이준석 국민의힘 대표가 비서실장직에서 사퇴한 친윤계 박성민 의원에 대해 “대통령실과  …"	0	https://n.news.naver.com/mnews/article/023/0003701143
"“꺼져가는 생명 살리는 장기기증, 널리 알려요”…학생 서포터즈 부산서 출범"	꺼져 가는 생명을 살리는 ‘장기기증’ 활성화를 위한 학생 서포터즈가 전국 처음으로 부산에서 출범했다. 한국장기기증협회(이사장 강 …	0	https://n.news.naver.com/mnews/article/023/0003701142
"유나양 아빠, 코인 10여종에 1억3000만원 투자... 2000만원 잃었다"	전남 완도군 신지도 송곡선착장 인근 바닷속 차량 안에서 숨진 채 발견된 조유나(10)양 아버지 조모(36)씨가 비트코인 등 가상 …	0	https://n.news.naver.com/mnews/article/023/0003701141
"한달만에 등장한 박지현 “전대 출마 고민 중, 조만간 입장 밝힐 것”"	박지현 전 더불어민주당 공동비상대책위원장이 6·1 지방선거 참패 책임을 지고 자진사퇴한 후 한 달 만에 공개행사에 참석했다. 박 …	0	https://n.news.naver.com/mnews/article/023/0003701140
[오늘의 운세]  7월 3일 일요일(음력 6월 5일 丁巳)	36년생 여유로운 마음가짐이 요구되는 시기. 48년생 가뭄에 단비도 길손은 싫어한다. 60년생 체면 차리다 굶을 수도. 72년생 …	0	https://n.news.naver.com/mnews/article/023/0003701139
"멕시코 6·25 참전용사들, 70여년 만에 부산 찾아"	"6·25 전쟁 멕시코 참전용사들이 1일 약 70년 만에 부산을 찾았다. 부산에 온 이들은 알베르토 페르난데스 알마다, 안토니오  …"	0	https://n.news.naver.com/mnews/article/023/0003701138
	사우디아라비아 국부 펀드가 후원하는 LIV 인비테이셔널 시리즈 골프 대회(총상금 2500만달러)가 6월 30일(이하 현지 시각) …	1	https://n.news.naver.com/mnews/article/023/0003701137
치매 앓던 아버지 숨지자… 냉장고에 시신 유기한 20대 아들	숨진 아버지를 집 냉장고에 유기한 아들이 경찰에 붙잡혔다. 충남 서산경찰서는 아버지의 시신을 집 냉장고에 보관한 혐의(사체유기) …	0	https://n.news.naver.com/mnews/article/023/0003701136
[오늘의 운세]  7월 2일 토요일 (음력 6월 4일 丙辰)	"36년생 사사로움은 금물, 공명정대하게 처리하라. 48년생 증오와 애정은 동전의 양면. 60년생 개도 나갈 구멍 보고 ? …"	0	https://n.news.naver.com/mnews/article/023/0003701135
英 “한국은 신뢰할 수 있는 친구”…나토서 尹-존슨 회담	"英 외무 “한국은 신뢰할 수 있는 친구, 매우 중요한 무역 파트너” 윤석열 대통령과 보리스 존슨 영국 총리가 지난달 30일(현지 …"	0	https://n.news.naver.com/mnews/article/023/0003701134
"“증시 드디어 무릎 왔다, 지금 해야 할 일은”"	"이남우 “미 증시 하락, 야구로 치면 7회까지 왔다” 1일 오후 5시 조선일보의 경제 유튜브 채널 ‘조선일보 머니’와 조선닷컴을 …"	0	https://n.news.naver.com/mnews/article/023/0003701133
모델 촬영 갔다가...나무에 묶여 숨진 채 발견된 20대 여성	일본에서 20대 여성이 실종된 지 2주 만에 나체 상태로 숨진 채 발견된 끔찍한 사건이 벌어졌다. 여성의 시신은 숲길 옆 나무에 …	0	https://n.news.naver.com/mnews/article/023/0003701132
이재명 측 “사정기관?보수언론 자중하라…바보들의 합창 떠올라”	"이재명 더불어민주당 의원 측은 최근 각종 의혹 보도가 이어지고 있는 것과 관련 입장문을 통해 “사정기관, 보수언론은 자중하라”며 …"	0	https://n.news.naver.com/mnews/article/023/0003701131
"이근 “韓 고교생들, 방학 때 우크라 의용군 지원?… 미친 짓”"	해군 대위 출신 유튜버 이근씨가 여름방학 기간 동안 우크라이나에 입국해 전쟁을 경험해보겠다는 고등학생들이 있다면서 “미친 짓”이 …	0	https://n.news.naver.com/mnews/article/023/0003701130
"[민선8기 서울 구청장 인터뷰⑥] 박희영 용산구청장 “용산정비창 개발, 구민 목소리 높일 것”"	"용산 첫 여성구청장·역대 최다 득표 당선 박희영 용산구청장 대통령 집무실, 민족공원, 서울 최대 차량정비창을 가진 용산구. 국가 …"	0	https://n.news.naver.com/mnews/article/023/0003701129
[민선8기 서울 구청장 인터뷰⑤] 오승록 노원구청장 “일자리 8만개 ‘바이오 의료단지’ 조성”	"‘실용주의자’로 변신, 재선성공 오승록 노원구청장 한때 63만명에 달하던 노원구 인구는 현재 51만명까지 줄었다. 50만명도 위 …"	0	https://n.news.naver.com/mnews/article/023/0003701128
[민선8기 서울 구청장 인터뷰④] 박강수 마포구청장 “75세 이상 마포구민 2만4000여명에 무상급식”	특허 60개 보유 ‘아이디어맨’ 박강수 마포구청장 언론인에서 정치인으로. 인터넷매체 시사포커스 등을 창간한 35년 경력의 언론인 …	0	https://n.news.naver.com/mnews/article/023/0003701127
[민선8기 서울 구청장 인터뷰③] 서강석 송파구청장 “잠실진주아파트 재건축 정상 추진”	전국 최다 득표 서강석 송파구청장 서강석(65) 송파구청장은 말 그대로 ‘와신상담의 아이콘’이다. 제25회 행정고시 합격 후 서 …	0	https://n.news.naver.com/mnews/article/023/0003701126
[민선8기 서울 구청장 인터뷰②] 오언석 도봉구청장 “GTX-C 노선 도봉구간 지하화 관철”	더불어민주당 당선인에 둘러싸인 국민의힘 오언석 도봉구청장 오언석(51) 도봉구청장이 속칭 ‘민주당 텃밭’에 국민의힘 깃발을 꽂았 …	0	https://n.news.naver.com/mnews/article/023/0003701125
"[민선8기 서울 구청장 인터뷰①] 정원오 성동구청장 “삼표레미콘 부지, 오페라하우스 건립”"	국민의힘 당선인에 둘러싸인 더불어민주당 정원오 성동구청장 정원오(53) 성동구청장은 현직 서울 구청장 가운데 유일하게 3선을 일 …	0	https://n.news.naver.com/mnews/article/023/0003701124
넷플릭스 창업자 ‘한국 챙기기’... 깜짝 방한해 구현모 KT사장 만나	온라인 동영상(OTT) 넷플릭스의 창업자이자 공동 최고경영자(CEO)인 리드 헤이스팅스가 ‘한국 챙기기’에 나섰다. 1일 넷플릭 …	0	https://n.news.naver.com/mnews/article/023/0003701123
현대차 지난달 판매 4.5% 감소... 반도체난 안풀리네	지난달 국내 완성차 업계에서 반도체 부족에 따른 생산 차질이 지속되며 판매 감소세가 이어진 것으로 나타났다. 글로벌 판매가 늘어 …	0	https://n.news.naver.com/mnews/article/023/0003701122
"與, 시뮬레이션 해보니…“피격 공무원 살릴 수 있었다”"	“정부서 명령만 내리면 현장 출동 준비 돼 있던 상황 북에 경고만 했어도 사살·시신소각 못했을 것” 국민의힘 ‘해수부공무원 서해 …	0	https://n.news.naver.com/mnews/article/023/0003701121
390m 크레인 올라 맨몸으로 대롱대롱… 英 남성 아찔한 등반	"영국의 한 자유등반가가 높이 400m 크레인에서 묘기를 부리는 모습을 공개했다. 지난달 29일(현지시간) 데일리메일에 따르면,  …"	0	https://n.news.naver.com/mnews/article/023/0003701120
[WEEKLY BIZ LETTER] 스타트업 막는 대기업 벽 부숴라	돈이 보이는 경제 뉴스 WEEKLY BIZ LETTER #175 조선일보 letter@chosun.com 서울 중구 세종대로 2 …	0	https://n.news.naver.com/mnews/article/023/0003701119
"서울행 SRT 열차, 대전조차장역 인근서 탈선...“7명 부상”"	부산역을 출발해 서울 수서역으로 가던 SRT 열차가 대전조차장역 인근에서 탈선했다. 1일 SRT를 운영하는 SR에 따르면 이날  …	0	https://n.news.naver.com/mnews/article/023/0003701118
北 피살 공무원 친형 “文 스스로 기록물 봉인 해제하라”	지난 2020년 북한군에 피살된 해양수산부 소속 공무원 이대준씨의 친형이 문재인 전 대통령에게 대통령기록물로 지정한 피살 당시  …	0	https://n.news.naver.com/mnews/article/023/0003701117
“김어준 발언에 극단선택 충동” 故이대준씨 유족 방송심의 신청	서해 공무원 피살사건 피해자 이대준씨 유족이 1일 김어준씨 발언으로 심각한 정신적 고통을 겪고 있다면서 방송통신심의위원회에 TB …	0	https://n.news.naver.com/mnews/article/023/0003701116
광주 ‘아이파크 붕괴 책임’... HDC현대산업개발 전 대표 등 추가 기소	"광주광역시 화정아이파크 붕괴 사고와 관련, 검찰이 시공사 HDC현대산업개발 전 대표 등 임원 2명과 현장관계자 등을 포함해 7명 …"	0	https://n.news.naver.com/mnews/article/023/0003701115
1억 넘는 대출에도… 이번 달부터 DSR 40% 규제 적용	"가계부채 급증 우려에 기준 강화 생애 첫 주택 구입자는 지원 확대 LTV 80%로 상향, 최대 6억 대출 7월부터 개인별로 대출 …"	0	https://n.news.naver.com/mnews/article/023/0003701114
"임기 첫날, 취임식장 대신 호우 피해 현장 달려간 자치단체장들"	6·1 지방선거를 통해 선출된 전국 광역·기초자치단체장 243명이 1일 민선 8기 임기 첫 날을 맞았다. 당초 지자체장들은 공무 …	0	https://n.news.naver.com/mnews/article/023/0003701113
“사진 보고 큰 충격”...대우조선 하청 노동자 파업에 후원 나선 조국	조국 전 법무장관은 1일 처우 개선을 요구하며 파업에 돌입한 민노총 산하 금속노조 대우조선해양 조선하청지회 소속 노동자들에게 후 …	0	https://n.news.naver.com/mnews/article/023/0003701112
"서울대 연구팀, 또 논문 표절 의혹...이종호 장관 아들이 제1저자"	최근 논문 표절 논란에 휩싸인 서울대 AI(인공지능) 연구팀이 작성한 또 다른 논문에 대해 표절 의혹이 제기됐다. 이번에 의혹이 …	0	https://n.news.naver.com/mnews/article/023/0003701111
마지막 길도 쓸쓸했던 유나... 장례식엔 아무도 나타나지 않았다	장지 못정한 채 화장터에 임시 안치 주변선 “유족이 있을텐데...” 술렁 체험 학습을 떠난다며 학교를 결석하고 실종됐다가 약 한 …	0	https://n.news.naver.com/mnews/article/023/0003701110
[부음] 모정미씨 별세	"▶모정미씨 별세, 김지수 김지수통증의학과의원원장·김완수 화가 모친상, 황영성 조선대명예교수 장모상=30일 오후2시, 발인 3일  …"	0	https://n.news.naver.com/mnews/article/023/0003701109
집단 행동 나선 친명계 “당대표 권한 축소 안돼”	“전대때 권리당원 투표 비중 높여야” 더불어민주당 친명(親明)계 의원들은 1일 당내 논의되는 당대표 권한 조정 문제에 대해 “지 …	0	https://n.news.naver.com/mnews/article/023/0003701108
"이원석, 지방행 검사들에 “지역민 기본권 지키는 호민관 역할 해달라”"	이원석 검찰총장 직무대리(대검 차장검사)는 1일 윤석열 정부 첫 검찰 정기 인사 실시 후 열린 전출 행사에서 “지역민 목소리를  …	0	https://n.news.naver.com/mnews/article/023/0003701107
"[단독] 포스코 성폭력 가해자들, 성희롱 예방 교육은 고득점"	최근 불거진 포스코 포항제철소 20대 여직원 성추행·성폭행 사건의 가해자로 지목된 4명이 사내 성희롱 예방 교육을 모두 이수하고 …	0	https://n.news.naver.com/mnews/article/023/0003701106
尹 “한미일 북핵 논의 5년만에 처음... 3국 안보협력 재개 합의”	"尹, 3박 5일 첫 해외 순방 마무리 귀국길에 기자들과 기내 간담회 윤석열 대통령은 3박 5일 간의 첫 해외 순방을 마무리하고  …"	0	https://n.news.naver.com/mnews/article/023/0003701105
영양 ‘이문열 문학연구소’ 화재로 잿더미…방화 가능성 조사[영상]	소설가 이문열씨가 경북 영양군의 고향에 지은 ‘광산문학연구소’가 화재로 전소됐다. 1일 경북소방본부와 경찰 등에 따르면 전날 오 …	0	https://n.news.naver.com/mnews/article/023/0003701104
“11년전 골수이식 받은 고등학생이 결혼”…기증자는 배우 김지수였다	배우 김지수가 11년 전 한 남학생에게 골수를 기증했던 사실을 밝히며 “살기 힘들지만 이럴 때일수록 기적을 만날 수 있는 일에  …	0	https://n.news.naver.com/mnews/article/023/0003701103
"오세훈 서울시장, 취임 첫 민생행보로 창신동 쪽방촌 방문...지원방안 발표"	"오세훈 서울시장이 1일 민선 8기 첫 민생 행보로 종로구 창신동 쪽방촌을 찾아 노숙인과 쪽방 주민들의 애로 사항을 듣고, 이들을 …"	0	https://n.news.naver.com/mnews/article/023/0003701102
"이복현 금감원장 “퍼펙트스톰, 이미 시작됐을지 모른다”"	1일 시장 전문가 간담회 “선제 대응 강화할 것” 이복현 금융감독원장이 대내외 불확실성 확대로 인해 ‘퍼펙트스톰(총체적 위기)’ …	0	https://n.news.naver.com/mnews/article/023/0003701101
"사퇴압박 받는 이석현 평통 부의장 “尹 나토 외교, 성공적인 첫선”"	더불어민주당 출신 이석현 민주평화통일자문회의 수석부의장은 1일 “윤석열 대통령 내외의 나토 외교는 성공적인 첫선 무대였다”고 밝 …	0	https://n.news.naver.com/mnews/article/023/0003701100
"넷플릭스서 사라진 마블 영웅들, 디즈니+로 돌아와 ‘한 판 더!’"	마블 세계에는 아이언맨과 캡틴 아메리카만 있는 게 아니다. 마블코믹스 원작 영화와 드라마 중 넷플릭스를 통해 많은 팬을 확보했던 …	0	https://n.news.naver.com/mnews/article/023/0003701099
"법무부, 다가구·다세대주택 임차인 실태 조사 나서"	주거 취약 계층 임차인 보호 방안 연구도 법무부가 주거 취약 계층인 다가구·다세대주택 임차인 현황 조사와 이들을 보호하는 방안에 …	0	https://n.news.naver.com/mnews/article/023/0003701098
전직 다단계 강사 “조희팔도 나한테 배웠다...코인보다는 인간적” [사모당]	23년 전 불법 다단계社 운영... 업계 원로의 고백 ”法 미비했어도 사실 서민들 울린 사기였다” 수법 진화... 타킷 정해 돈 …	0	https://n.news.naver.com/mnews/article/023/0003701097
98만원짜린데... 비올때 신었다가 발 숯검댕 된 명품신발	고가의 해외브랜드가 품질 논란에 휩싸였다. 비 오는 날 100만원에 달하는 신발을 신고 외출했다가 발이 착색됐다는 사연이 소셜미 …	0	https://n.news.naver.com/mnews/article/023/0003701096
거리두기 완화에 5월 여행·교통 온라인 쇼핑 2배 급증	코로나 거리두기 완화에 5월 여행·교통서비스 온라인 쇼핑이 2배 급증했다. 반면 배달음식 온라인 주문액은 관련 통계 작성 이래  …	0	https://n.news.naver.com/mnews/article/023/0003701095
코스피 장중 2300선 깨졌다…1년 8개월 만에 처음	1일 코스피 지수가 장중 2300선이 뚫리며 2200대로 떨어졌다. 이날 오후 1시 30분쯤 코스피 지수는 2299.32을 기록 …	0	https://n.news.naver.com/mnews/article/023/0003701094
1년에 라면 73개씩 먹는 한국... 10년만에 이 기록 깬 나라	한국이 10년 만에 1인당 라면 소비량 1위 국가 자리를 내줬다. 농심은 1일 세계라면협회(WINA·World Instant N …	0	https://n.news.naver.com/mnews/article/023/0003701093
"美, 푸틴 측근 러시아 재벌이 숨긴 자산 10억 달러 동결"	미국 재무부 해외자산통제국(OFAC)은 미국 델라웨어주의 신탁 ‘헤리티지 트러스트’에 숨겨져 있던 러시아 올리가르히(과두재벌)  …	0	https://n.news.naver.com/mnews/article/023/0003701092
"법무부, 검사 인사 추가 발표…역대 최대 인사 이후 사표 이어져"	검찰 역대 최대 규모의 중간 간부 인사 이후 사표를 내는 검사들이 잇따르자 법무부가 추가 인사를 발표했다. 법무부는 검사 14명 …	0	https://n.news.naver.com/mnews/article/023/0003701091
Investigation Shows N.Korea Smuggling Coal to China	North Korea has been smuggling large amounts of coal to China despite i …	0	https://n.news.naver.com/mnews/article/023/0003701090
Conglomerates Reluctant to Invest as Crisis Grows	Most Korean conglomerates are throttling back investments in the second …	0	https://n.news.naver.com/mnews/article/023/0003701089
China's Proportion of Korean Exports Declines	The proportion of Korea's exports that is sold to China has been shrink …	0	https://n.news.naver.com/mnews/article/023/0003701088
‘꼼수탈당’ 민형배 “전대 과정서 제 거취 거론말라”	무소속 민형배 의원은 1일 “저의 거취는 전당대회 과정에서 누구든 거론하지 않았으면 좋겠다”고 했다. 민 의원은 이날 페이스북을 …	0	https://n.news.naver.com/mnews/article/023/0003701087
"시진핑 “홍콩 자치권, 중앙정부의 전면 관리권과 연계돼야”"	‘애국자가 다스리는 홍콩’ 강조 시진핑 중국 국가주석은 1일 “일국양제(一國兩制·한 국가 두 체제) 같은 좋은 제도는 바꿀 이유 …	0	https://n.news.naver.com/mnews/article/023/0003701086
"지난달 항공 예약 330% 늘었다, 해외여행  1순위 된 이곳"	지난달 베트남 다낭행(行) 해외여행 수요가 전월 대비 300% 가량 급증한 것으로 1일 나타났다. 코로나 엔데믹(풍토병)에 접어 …	0	https://n.news.naver.com/mnews/article/023/0003701085
Abortions Rise After Ban Found Unconstitutional	Abortions in Korea have been on the rise since a court ruled in 2019 th …	0	https://n.news.naver.com/mnews/article/023/0003701084
"법원 “내일 전국노동자대회, 숭례문~삼각지 행진 허용”"	민주노총이 2일 주최하는 전국노동자대회에서 서울 숭례문에서 삼각지까지 행진을 허용한다는 법원 결정이 나왔다. 서울행정법원 행정4 …	0	https://n.news.naver.com/mnews/article/023/0003701083
"文, 덥수룩한 흰수염에 갈색 셔츠…김한규 “욕설 시위에 고통, 마음 아파”"	문재인 전 대통령의 경남 양산 사저를 찾은 더불어민주당 김한규 의원이 문 전 대통령과 함께 찍은 사진을 공개했다. 김 의원은 지 …	0	https://n.news.naver.com/mnews/article/023/0003701082
"법원 “대북 공작원 사망 안 알린 정부, 유가족에게 1억2000만원 배상”"	북한에 파견된 민간인 공작원의 사망 사실을 장기간 알리지 않은 정부가 유가족에게 위자료를 지급해야 한다는 법원 판결이 나왔다.  …	0	https://n.news.naver.com/mnews/article/023/0003701081
“9층이 흔들려요” 서울 도심 건물 전원 대피... 이유 알고보니	종로 르메이에르 빌딩 신고로 경찰-소방 출동 “옥상 지름 3m짜리 냉각타워 속 팬 날개 부서져서 생긴 일로 추정” 서울 종로 한 …	0	https://n.news.naver.com/mnews/article/023/0003701080
숨진 유나양 어머니 ‘공황장애’ 시달려… 두차례 수면제 처방	완도 바다에서 숨진 채 발견된 조유나(10)양 가족 사망 사건을 조사 중인 경찰이 조양 어머니 이모(35)씨의 수면제 처방 사실 …	0	https://n.news.naver.com/mnews/article/023/0003701079
바이든도 ‘노룩악수’ 논란 의식? 尹과 웃으며 악수한 영상 日총리보다 먼저 소개	질 바이든 여사는 김건희 여사와 함께 찍은 사진 공개 국내 온라인에서 윤석열 대통령에 대한 조 바이든 미국 대통령의 소위 ‘노룩 …	0	https://n.news.naver.com/mnews/article/023/0003701078
3선 임기 시작한 조희연... 교육재정 놓고 정부와 대립각	1일 세 번째 임기를 시작한 조희연 서울시교육감이 “코로나 이후 첫 교육감으로서 교육 불평등을 해소하고 교육 공공성을 강화하겠다 …	0	https://n.news.naver.com/mnews/article/023/0003701077
	129경기 68골 10도움. K리그 특급 골잡이 스테판 무고사(30?몬테네그로)와 인천 유나이티드의 4년 5개월 동행이 …	1	https://n.news.naver.com/mnews/article/023/0003701076
“돈 안 갚아?” 담보 잡은 호텔 도어락에 본드 바른 대부업체 직원	대부업체 A사는 서울 명동의 한 호텔을 위탁 운영하는 B사에 4억1600만원 상당의 채권을 갖고 있었다. A사는 이 채권을 이용 …	0	https://n.news.naver.com/mnews/article/023/0003701075
尹대통령 지지율 43%로 하락...TK서 20%p 급락 [갤럽]	윤석열 대통령의 국정 지지율이 ‘텃밭’인 TK(대구·경북)에서 급락했다는 여론조사 결과가 1일 나왔다. 윤 대통령 내외가 나토( …	0	https://n.news.naver.com/mnews/article/023/0003701074
"[단독] 尹은 사과했는데...전현희의 권익위 “월북 판단, 답변 못해”"	“사실관계 잘 몰라” 유권해석 사실상 거부 국민권익위원회가 문재인 정부에서 해양수산부 공무원 이대준씨를 월북자로 판단하는 과정이 …	0	https://n.news.naver.com/mnews/article/023/0003701073
종로 르메이에르 빌딩 흔들림 신고...입주자 전원 대피	1일 오전 10시 25분쯤 서울 종로구 르메이에르 빌딩이 흔들렸다는 신고가 들어와 소방당국이 원인을 파악에 나섰다. 오전 10시 …	0	https://n.news.naver.com/mnews/article/023/0003701072
"젤렌스키, “누가 오느냐에 따라 G20 참석 결정”... 푸틴 참석 의식한듯"	G20 의장국 인도네시아 조코위 대통령 29~30일 잇달아 젤렌스키·푸틴 만나 조코 위도도(조코위) 인도네시아 대통령이 지난 2 …	0	https://n.news.naver.com/mnews/article/023/0003701071
‘사면 초가’ 몰린 이준석… 尹대통령 마중 나갔다	국민의힘 이준석 대표가 1일 나토(북대서양조약기구) 정상회의 순방에서 돌아온 윤석열 대통령을 마중 나갔다. 성 상납 등의 의혹으 …	0	https://n.news.naver.com/mnews/article/023/0003701070
"대형마트, 캐나다산 고기 이어 가공식품류까지 할인 판매"	"정부가 물가 안정을 위해 수입 돈육·밀가루·대두유 등에 할당관세를 적용하고, 김치·장류·커피 등에 부가가치세를 면제하는 조치를  …"	0	https://n.news.naver.com/mnews/article/023/0003701069
"여당서도 김승희 반대 목소리…성일종 “후원금 논란, 바람직하지 않아”"	국민의힘 성일종 정책위의장은 1일 김승희 보건복지부 장관 후보자에 대해 “수사가 의뢰된 것은 상당히 적절하지 않다고 생각한다”고 …	0	https://n.news.naver.com/mnews/article/023/0003701068
"박지원 “尹 첫 해외순방 80점, 김건희 여사는 90점”"	박지원 전 국가정보원장은 윤석열 대통령의 첫 해외순방에 대해 “100점 만점에 80점 정도”라며 긍정적으로 평가했다. 박 전 원 …	0	https://n.news.naver.com/mnews/article/023/0003701067
